cliente_id,idade,tempo_cliente_meses,contrato,forma_pagamento,charge_mensal,total_cobrado,num_produtos,tem_internet,tem_fone,chamadas_suporte,churn
CLI-01132,66,5,mensal,debito_automatico,127.16,607.73,5,1,1,0,0
CLI-01133,61,20,anual,debito_automatico,78.56,1448.42,2,1,1,3,0
CLI-01134,36,6,mensal,cartao_credito,117.19,668.92,1,1,1,2,0
CLI-01135,59,70,anual,debito_automatico,80.56,6020.04,1,0,1,2,0
CLI-01136,58,59,anual,cartao_credito,104.29,6294.85,3,1,1,0,0
CLI-01137,54,64,anual,cartao_credito,133.02,8049.01,4,1,1,0,0
CLI-01138,23,18,mensal,debito_automatico,80.59,1558.48,1,1,1,2,0
CLI-01139,69,4,anual,cartao_credito,132.69,562.68,4,1,1,6,0
CLI-01140,43,17,bienal,cartao_credito,105.66,1887.34,3,1,1,2,0
CLI-01141,51,14,mensal,cartao_credito,97.7,1462.9,2,0,1,1,1
CLI-01142,73,13,mensal,debito_automatico,68.22,908.08,2,1,1,0,0
CLI-01143,62,7,anual,cartao_credito,124.13,869.16,4,1,1,1,0
CLI-01144,23,44,bienal,cartao_credito,89.87,3854.58,4,0,1,2,0
CLI-01145,54,15,mensal,debito_automatico,74.27,1052.5,1,1,1,0,0
CLI-01146,74,19,mensal,debito_automatico,119.18,2290.42,3,1,1,2,0
CLI-01147,50,63,mensal,boleto,78.67,5342.29,2,0,1,2,0
CLI-01148,70,35,mensal,debito_automatico,84.96,3029.49,1,1,1,5,0
CLI-01149,39,35,bienal,debito_automatico,108.92,4132.13,5,1,1,2,0
CLI-01150,38,19,anual,debito_automatico,77.62,1432.58,1,0,1,2,0
CLI-01151,23,20,anual,cartao_credito,99.01,2057.48,4,1,1,1,0
CLI-01152,23,35,mensal,boleto,89.28,3217.71,5,0,1,1,0
CLI-01153,72,32,anual,debito_automatico,88.9,2941.77,1,1,1,0,0
CLI-01154,65,48,mensal,cartao_credito,106.68,5269.18,3,0,1,0,0
CLI-01155,21,44,mensal,boleto,74.36,3089.7,2,1,1,1,0
CLI-01156,47,24,mensal,cartao_credito,101.15,2254.56,5,1,1,3,0
CLI-01157,28,61,mensal,boleto,112.26,7503.38,3,1,1,1,0
CLI-01158,47,17,mensal,boleto,72.72,1123.82,1,1,1,2,0
CLI-01159,48,71,mensal,debito_automatico,103.85,7325.77,4,1,1,1,0
CLI-01160,41,50,mensal,cartao_credito,84.37,4155.29,4,1,1,0,0
CLI-01161,72,65,mensal,cartao_credito,92.73,5858.7,3,1,1,3,0
CLI-01162,26,32,anual,cartao_credito,84.48,2855.82,4,1,1,2,0
CLI-01163,72,36,mensal,cartao_credito,73.9,2790.95,2,1,1,3,0
CLI-01164,20,13,bienal,debito_automatico,78.72,1106.3,3,1,1,2,0
CLI-01165,68,70,mensal,boleto,111.27,7626.09,3,1,1,1,0
CLI-01166,48,58,anual,debito_automatico,75.41,4429.92,4,1,1,2,0
CLI-01167,57,14,bienal,debito_automatico,99.33,1499.73,3,1,1,1,0
CLI-01168,54,37,bienal,debito_automatico,73.54,2989.73,1,1,1,2,0
CLI-01169,53,68,bienal,boleto,137.93,10259.56,5,1,1,0,0
CLI-01170,41,40,mensal,cartao_credito,125.59,5242.47,5,1,1,1,0
CLI-01171,48,59,mensal,debito_automatico,77.2,4229.79,4,1,1,2,0
CLI-01172,23,16,mensal,boleto,74.79,1082.53,2,1,1,3,0
CLI-01173,19,62,mensal,boleto,85.72,5660.32,2,1,1,1,0
CLI-01174,37,4,mensal,boleto,90.79,387.92,4,1,1,3,0
CLI-01175,45,45,bienal,debito_automatico,120.17,5674.1,4,1,1,0,0
CLI-01176,28,28,anual,cartao_credito,97.4,2607.16,3,0,1,3,0
CLI-01177,21,66,anual,debito_automatico,82.13,5572.16,2,1,1,3,0
CLI-01178,32,31,bienal,cartao_credito,129.62,3870.55,5,1,1,1,0
CLI-01179,23,3,anual,debito_automatico,78.45,233.03,4,1,1,3,0
CLI-01180,71,8,anual,debito_automatico,104.69,817.83,5,1,1,0,0
CLI-01181,66,24,anual,debito_automatico,114.96,2987.29,5,1,1,2,0
CLI-01182,47,15,mensal,boleto,83.17,1181.22,2,1,1,3,0
CLI-01183,73,43,mensal,debito_automatico,60.0,2620.05,5,1,0,0,0
CLI-01184,55,31,bienal,cartao_credito,100.78,3037.32,3,0,1,5,0
CLI-01185,68,45,bienal,cartao_credito,104.05,4834.96,3,1,1,2,0
CLI-01186,74,66,bienal,boleto,65.75,4395.53,2,1,1,2,0
CLI-01187,19,8,mensal,cartao_credito,50.34,436.87,3,1,1,1,0
CLI-01188,32,71,bienal,cartao_credito,88.45,5779.58,4,1,1,2,0
CLI-01189,28,57,mensal,cartao_credito,81.93,4409.09,2,0,1,1,0
CLI-01190,25,30,mensal,debito_automatico,107.79,3405.96,5,1,1,2,0
CLI-01191,43,18,mensal,cartao_credito,62.66,1098.28,4,1,1,4,0
CLI-01192,68,69,mensal,boleto,90.06,5798.77,2,1,1,4,0
CLI-01193,62,39,mensal,boleto,130.58,5096.0,5,1,1,1,0
CLI-01194,61,60,mensal,boleto,129.14,7984.17,5,1,1,5,0
CLI-01195,22,43,mensal,cartao_credito,134.44,5254.66,5,0,1,3,0
CLI-01196,23,45,mensal,boleto,85.74,3697.5,5,0,1,0,0
CLI-01197,43,23,anual,boleto,127.58,3115.93,5,0,1,5,0
CLI-01198,71,69,anual,boleto,67.32,4663.89,2,1,1,0,0
CLI-01199,21,6,mensal,debito_automatico,109.78,597.47,3,1,1,3,0
CLI-01200,36,56,mensal,debito_automatico,95.25,5101.39,5,1,1,2,0
CLI-01201,37,4,anual,cartao_credito,109.04,448.3,4,0,1,0,0
CLI-01202,50,23,mensal,boleto,116.7,2522.71,2,1,1,1,1
CLI-01203,37,6,mensal,cartao_credito,96.66,617.93,1,1,1,2,0
CLI-01204,66,32,anual,cartao_credito,75.55,2502.98,3,0,1,1,0
CLI-01205,29,18,bienal,boleto,79.22,1417.8,4,1,1,2,0
CLI-01206,64,15,mensal,debito_automatico,125.53,2039.47,5,1,1,1,1
CLI-01207,18,40,mensal,cartao_credito,112.39,4398.32,2,0,0,0,0
CLI-01208,43,6,mensal,boleto,94.6,537.53,2,1,1,0,1
CLI-01209,31,63,anual,boleto,99.78,6489.06,5,1,1,1,0
CLI-01210,55,67,mensal,cartao_credito,102.84,6991.28,4,1,1,3,0
CLI-01211,54,11,mensal,boleto,94.65,1006.84,2,1,1,6,0
CLI-01212,28,43,mensal,debito_automatico,92.21,3841.06,3,1,1,1,0
CLI-01213,53,17,bienal,debito_automatico,83.57,1391.77,4,1,1,2,0
CLI-01214,30,4,anual,cartao_credito,131.27,503.15,5,1,1,0,0
CLI-01215,60,63,anual,cartao_credito,139.57,9162.64,4,0,1,2,0
CLI-01216,20,68,anual,cartao_credito,130.53,9144.73,4,1,1,2,0
CLI-01217,50,41,mensal,cartao_credito,34.58,1400.99,1,1,0,3,0
CLI-01218,23,5,bienal,boleto,133.12,652.0,5,1,1,2,0
CLI-01219,67,32,anual,debito_automatico,105.56,3286.75,3,1,0,0,0
CLI-01220,73,70,mensal,boleto,96.85,6485.9,5,1,0,1,0
CLI-01221,27,35,anual,debito_automatico,38.76,1244.19,1,1,1,3,0
CLI-01222,22,22,anual,cartao_credito,107.73,2260.19,5,1,1,0,0
CLI-01223,40,65,anual,boleto,117.27,7349.97,5,1,1,2,0
CLI-01224,27,22,mensal,boleto,71.86,1596.0,3,1,1,1,1
CLI-01225,61,11,bienal,cartao_credito,102.65,1190.98,1,1,1,3,0
CLI-01226,19,3,bienal,cartao_credito,134.16,394.08,5,0,1,2,0
CLI-01227,30,9,mensal,debito_automatico,119.36,1169.8,5,1,0,4,0
CLI-01228,57,60,mensal,debito_automatico,58.54,3742.36,2,1,1,0,0
CLI-01229,19,14,mensal,boleto,104.76,1608.85,5,1,1,3,0
CLI-01230,37,18,bienal,cartao_credito,108.47,2099.36,3,1,1,2,0
CLI-01231,18,23,anual,cartao_credito,99.15,2333.69,2,1,1,0,0
CLI-01232,54,47,mensal,debito_automatico,64.02,3068.2,1,1,1,0,0
CLI-01233,26,69,mensal,debito_automatico,90.95,5810.56,4,1,0,1,0
CLI-01234,34,47,mensal,cartao_credito,79.5,3902.7,3,1,0,3,0
CLI-01235,26,30,anual,debito_automatico,72.34,2213.69,1,1,1,3,0
CLI-01236,28,25,mensal,debito_automatico,76.27,1909.39,2,1,1,1,0
CLI-01237,32,28,bienal,debito_automatico,88.62,2577.28,4,0,0,2,0
CLI-01238,41,25,anual,cartao_credito,75.25,1860.2,1,1,1,0,1
CLI-01239,55,58,anual,debito_automatico,94.8,5524.64,3,1,1,1,0
CLI-01240,72,41,mensal,boleto,107.74,4327.54,2,1,1,3,0
CLI-01241,52,25,mensal,boleto,58.37,1522.69,3,0,1,2,1
CLI-01242,47,48,mensal,cartao_credito,118.39,6110.75,3,1,1,2,0
CLI-01243,48,10,mensal,cartao_credito,71.05,758.93,2,0,0,1,1
CLI-01244,66,11,mensal,boleto,147.21,1711.94,5,1,0,1,0
CLI-01245,22,21,bienal,debito_automatico,107.46,2037.22,3,1,1,3,0
CLI-01246,61,45,mensal,debito_automatico,96.95,4722.14,2,1,1,1,0
CLI-01247,67,7,mensal,debito_automatico,91.92,614.47,3,1,1,1,0
CLI-01248,31,64,mensal,cartao_credito,151.26,10431.81,5,1,1,1,0
CLI-01249,70,64,mensal,debito_automatico,85.39,5133.75,2,1,1,5,0
CLI-01250,73,2,bienal,debito_automatico,108.23,213.85,1,1,1,1,0
CLI-01251,28,42,mensal,debito_automatico,66.51,2932.76,1,1,1,2,0
CLI-01252,26,54,mensal,cartao_credito,92.33,5125.7,1,1,1,2,0
CLI-01253,51,16,anual,boleto,139.96,2201.7,4,1,1,3,0
CLI-01254,29,18,mensal,debito_automatico,77.04,1436.26,3,1,1,0,0
CLI-01255,52,59,mensal,debito_automatico,103.83,6185.94,3,1,1,4,0
CLI-01256,52,16,mensal,boleto,71.87,1098.34,2,1,0,5,0
CLI-01257,18,6,mensal,debito_automatico,110.59,682.96,4,1,1,3,0
CLI-01258,57,57,mensal,boleto,131.88,7072.52,3,1,1,4,0
CLI-01259,39,47,mensal,boleto,67.33,3287.29,2,0,1,0,0
CLI-01260,46,48,anual,debito_automatico,113.12,4890.16,5,0,1,4,0
CLI-01261,25,42,mensal,debito_automatico,77.31,3278.69,3,1,1,3,0
CLI-01262,28,60,anual,boleto,91.41,5376.08,3,1,1,1,0
CLI-01263,58,4,anual,cartao_credito,122.42,470.4,5,1,1,3,1
CLI-01264,54,2,mensal,cartao_credito,104.04,208.73,5,1,1,2,0
CLI-01265,31,59,mensal,boleto,125.48,7618.48,3,1,1,2,0
CLI-01266,47,27,mensal,boleto,119.67,3531.78,5,1,1,2,0
CLI-01267,52,27,anual,boleto,59.53,1714.38,2,1,1,2,0
CLI-01268,38,7,anual,cartao_credito,100.4,733.32,3,1,1,2,0
CLI-01269,54,63,anual,cartao_credito,123.22,7730.2,3,1,1,1,0
CLI-01270,22,46,mensal,cartao_credito,88.85,3998.94,1,1,1,1,0
CLI-01271,36,63,bienal,debito_automatico,99.22,5666.44,3,1,1,1,0
CLI-01272,31,12,mensal,debito_automatico,72.05,840.24,1,0,1,1,0
CLI-01273,43,13,mensal,debito_automatico,108.06,1502.66,5,1,1,2,0
CLI-01274,21,43,mensal,cartao_credito,110.22,4629.53,5,1,0,4,0
CLI-01275,42,17,mensal,debito_automatico,37.08,625.52,2,1,1,1,0
CLI-01276,62,63,mensal,debito_automatico,87.27,5247.12,1,1,1,3,0
CLI-01277,59,36,anual,cartao_credito,113.93,3916.2,3,1,1,2,0
CLI-01278,42,8,anual,boleto,63.04,460.13,1,1,1,0,0
CLI-01279,35,69,bienal,cartao_credito,114.65,8090.91,5,1,1,1,0
CLI-01280,57,36,mensal,debito_automatico,117.07,4170.75,5,1,1,0,0
CLI-01281,25,28,anual,boleto,102.21,2922.53,2,0,1,4,0
CLI-01282,56,47,mensal,debito_automatico,110.25,5230.34,5,1,1,3,0
CLI-01283,57,30,mensal,cartao_credito,88.79,2822.91,1,1,1,2,0
CLI-01284,31,23,mensal,cartao_credito,70.77,1709.42,3,1,1,2,0
CLI-01285,49,16,mensal,boleto,73.71,1243.39,3,1,1,3,1
CLI-01286,68,14,mensal,cartao_credito,86.62,1212.5,1,1,1,0,0
CLI-01287,55,71,mensal,debito_automatico,81.41,5611.19,2,1,1,2,0
CLI-01288,50,52,anual,boleto,62.39,3525.52,3,1,1,1,0
CLI-01289,40,37,bienal,boleto,84.95,2862.95,1,1,0,0,1
CLI-01290,32,29,mensal,debito_automatico,52.5,1416.72,1,1,1,1,0
CLI-01291,50,67,bienal,boleto,164.05,10814.61,5,1,1,2,0
CLI-01292,42,15,anual,boleto,66.48,1019.93,5,1,0,4,0
CLI-01293,34,47,mensal,debito_automatico,87.05,3688.93,2,0,1,2,0
CLI-01294,50,46,anual,cartao_credito,63.68,3057.77,2,1,1,2,0
CLI-01295,64,52,mensal,cartao_credito,104.32,5488.35,2,1,1,2,0
CLI-01296,72,19,anual,cartao_credito,69.94,1324.79,1,1,1,4,0
CLI-01297,19,21,anual,boleto,98.26,2031.89,1,1,1,2,0
CLI-01298,31,64,bienal,debito_automatico,125.35,8053.67,5,1,1,2,0
CLI-01299,70,37,anual,boleto,72.64,2505.88,3,1,1,1,0
CLI-01300,57,27,anual,boleto,71.45,1778.18,2,1,1,3,0
CLI-01301,57,55,anual,debito_automatico,95.11,5010.97,4,1,1,4,0
CLI-01302,68,29,mensal,debito_automatico,84.65,2557.71,2,1,1,2,0
CLI-01303,56,20,mensal,cartao_credito,106.07,2158.86,5,1,1,1,0
CLI-01304,68,25,mensal,boleto,92.56,2304.8,1,1,1,1,0
CLI-01305,23,70,mensal,debito_automatico,114.68,8142.43,5,1,1,3,0
CLI-01306,23,63,mensal,debito_automatico,97.75,6231.24,5,1,0,2,0
CLI-01307,20,36,bienal,cartao_credito,91.75,3175.53,5,1,1,0,0
CLI-01308,24,2,mensal,boleto,85.68,157.56,4,1,1,5,0
CLI-01309,68,22,bienal,boleto,108.6,2578.8,4,1,1,4,0
CLI-01310,25,16,anual,debito_automatico,82.14,1340.5,2,1,0,1,0
CLI-01311,59,18,anual,debito_automatico,119.61,2238.13,1,1,1,3,0
CLI-01312,69,69,bienal,debito_automatico,110.0,7535.35,5,1,1,0,0
CLI-01313,32,54,mensal,cartao_credito,97.77,5550.4,3,1,1,0,0
CLI-01314,64,30,bienal,cartao_credito,49.98,1524.74,2,1,1,1,0
CLI-01315,46,45,mensal,debito_automatico,59.24,2427.9,2,1,1,3,0
CLI-01316,50,19,mensal,cartao_credito,87.57,1793.64,5,1,1,1,0
CLI-01317,69,34,mensal,debito_automatico,75.34,2461.93,2,1,1,0,0
CLI-01318,47,13,mensal,debito_automatico,80.36,969.02,5,1,1,6,0
CLI-01319,56,43,anual,debito_automatico,62.9,2481.85,2,1,1,1,0
CLI-01320,44,62,mensal,cartao_credito,91.3,5910.16,1,1,1,1,0
CLI-01321,53,22,mensal,debito_automatico,68.8,1575.35,2,1,1,1,1
CLI-01322,46,52,bienal,cartao_credito,85.18,4606.68,2,1,1,0,0
CLI-01323,55,52,anual,debito_automatico,105.84,5961.31,3,1,1,1,0
CLI-01324,74,36,mensal,debito_automatico,96.93,3384.06,1,1,1,3,0
CLI-01325,50,19,anual,boleto,83.85,1612.63,1,1,1,0,0
CLI-01326,54,38,anual,cartao_credito,85.05,3309.14,1,1,1,0,0
CLI-01327,44,70,bienal,boleto,105.55,8097.03,2,0,1,2,0
CLI-01328,72,57,mensal,cartao_credito,110.29,6050.59,4,1,0,1,0
CLI-01329,50,20,mensal,debito_automatico,106.71,2328.98,2,1,1,0,0
CLI-01330,21,9,mensal,debito_automatico,67.13,561.73,5,1,1,1,0
CLI-01331,39,32,mensal,debito_automatico,92.33,3110.56,3,0,1,1,0
CLI-01332,19,4,bienal,debito_automatico,79.11,324.85,1,0,1,3,0
CLI-01333,27,50,mensal,debito_automatico,107.64,5723.11,5,0,1,1,0
CLI-01334,22,5,bienal,cartao_credito,112.46,509.3,5,1,1,4,0
CLI-01335,27,20,mensal,boleto,93.83,1718.26,4,1,1,2,1
CLI-01336,50,37,bienal,cartao_credito,93.78,3171.24,1,0,1,5,0
CLI-01337,71,22,mensal,cartao_credito,75.29,1687.18,2,1,1,2,0
CLI-01338,55,58,bienal,cartao_credito,73.65,4359.64,1,0,1,4,0
CLI-01339,30,68,bienal,cartao_credito,122.88,9034.51,3,1,1,4,0
CLI-01340,48,44,bienal,debito_automatico,104.09,4550.29,1,1,1,4,0
CLI-01341,64,34,mensal,debito_automatico,113.15,3514.75,5,1,1,2,0
CLI-01342,53,42,mensal,cartao_credito,97.26,3847.61,5,1,0,2,0
CLI-01343,62,9,anual,cartao_credito,53.31,432.59,2,1,1,0,0
CLI-01344,41,7,mensal,debito_automatico,83.37,615.89,2,1,1,1,0
CLI-01345,69,68,mensal,boleto,96.16,6951.61,2,1,1,4,0
CLI-01346,73,19,mensal,boleto,79.58,1662.6,3,1,0,3,0
CLI-01347,32,31,mensal,boleto,78.12,2379.19,1,1,1,1,0
CLI-01348,46,35,mensal,boleto,95.03,3006.28,4,0,1,1,0
CLI-01349,25,57,mensal,boleto,43.56,2351.19,1,1,1,3,0
CLI-01350,22,61,mensal,debito_automatico,88.34,5483.33,2,1,1,3,0
CLI-01351,46,31,mensal,cartao_credito,102.7,3477.84,3,1,1,1,0
CLI-01352,64,53,anual,debito_automatico,81.19,3961.9,1,1,1,1,0
CLI-01353,21,32,mensal,cartao_credito,142.25,4207.48,5,1,1,1,0
CLI-01354,29,66,mensal,boleto,71.56,4913.54,1,1,1,2,0
CLI-01355,62,59,bienal,debito_automatico,101.97,6217.42,5,1,1,0,0
CLI-01356,19,10,bienal,debito_automatico,121.33,1152.76,1,1,1,5,0
CLI-01357,44,2,bienal,cartao_credito,53.03,112.7,1,1,1,2,0
CLI-01358,48,66,bienal,debito_automatico,65.6,4008.15,1,1,1,3,0
CLI-01359,68,60,mensal,cartao_credito,93.22,6069.45,2,1,1,1,1
CLI-01360,68,17,anual,cartao_credito,132.51,2117.97,5,1,1,0,0
CLI-01361,53,16,mensal,debito_automatico,112.7,1652.22,3,1,1,3,1
CLI-01362,53,16,anual,cartao_credito,81.2,1257.5,4,1,1,0,0
CLI-01363,43,46,mensal,debito_automatico,142.55,6147.92,5,1,0,1,0
CLI-01364,60,39,anual,debito_automatico,95.28,3735.94,2,1,0,3,0
CLI-01365,44,31,mensal,boleto,93.61,3010.35,5,1,1,2,0
CLI-01366,22,1,mensal,debito_automatico,79.3,79.16,3,1,1,1,0
CLI-01367,37,11,anual,debito_automatico,111.43,1265.1,5,1,1,1,0
CLI-01368,28,4,mensal,boleto,129.05,502.25,2,1,1,4,0
CLI-01369,27,71,mensal,debito_automatico,90.25,5802.76,2,1,1,7,0
CLI-01370,57,26,mensal,debito_automatico,144.86,4123.46,4,0,1,1,0
CLI-01371,55,50,mensal,debito_automatico,111.56,5934.34,3,1,1,1,0
CLI-01372,23,12,mensal,boleto,76.75,842.42,4,1,1,0,0
CLI-01373,25,65,bienal,cartao_credito,106.15,6829.62,1,0,1,3,0
CLI-01374,40,47,mensal,debito_automatico,67.12,3239.83,2,1,1,0,0
CLI-01375,64,53,mensal,boleto,89.7,4459.91,4,1,1,1,0
CLI-01376,43,71,mensal,cartao_credito,91.52,6599.27,2,1,1,4,0
CLI-01377,63,2,anual,boleto,85.43,172.01,2,1,1,2,0
CLI-01378,60,24,anual,debito_automatico,95.87,2166.63,1,1,1,2,0
CLI-01379,29,4,anual,debito_automatico,96.03,356.56,2,1,1,5,0
CLI-01380,43,19,anual,boleto,99.64,1991.21,4,1,1,4,0
CLI-01381,30,26,bienal,cartao_credito,127.98,3209.41,3,1,1,0,0
CLI-01382,57,40,bienal,boleto,100.51,3814.59,5,1,1,1,0
CLI-01383,35,50,anual,boleto,82.0,4295.06,4,1,1,0,0
CLI-01384,42,43,mensal,debito_automatico,87.27,3929.78,1,1,0,1,0
CLI-01385,50,67,anual,boleto,109.64,7017.37,5,1,1,1,0
CLI-01386,64,12,mensal,cartao_credito,90.91,1172.21,2,1,1,4,0
CLI-01387,57,67,anual,boleto,116.76,8117.45,4,1,1,2,0
CLI-01388,60,27,anual,cartao_credito,106.3,2781.57,5,1,1,3,0
CLI-01389,29,54,anual,cartao_credito,139.17,7406.19,4,1,1,5,0
CLI-01390,61,66,anual,cartao_credito,91.3,6299.02,2,0,1,2,0
CLI-01391,53,49,mensal,cartao_credito,92.99,4293.68,4,1,1,1,0
CLI-01392,65,16,mensal,cartao_credito,89.79,1427.66,1,1,1,1,0
CLI-01393,21,2,mensal,boleto,108.29,223.23,5,0,1,2,0
CLI-01394,22,60,bienal,boleto,112.27,6789.41,5,1,1,2,0
CLI-01395,73,54,anual,cartao_credito,87.88,4848.33,5,1,1,1,0
CLI-01396,54,30,anual,cartao_credito,82.14,2486.98,4,0,1,2,0
CLI-01397,25,38,anual,boleto,107.23,3829.63,2,1,0,0,0
CLI-01398,59,28,anual,debito_automatico,77.31,2125.8,4,1,1,4,0
CLI-01399,66,25,bienal,cartao_credito,99.55,2504.67,4,0,1,2,0
CLI-01400,45,10,anual,debito_automatico,116.52,1230.47,5,1,1,3,0
CLI-01401,48,60,anual,debito_automatico,114.26,7066.62,2,1,1,2,0
CLI-01402,26,42,anual,cartao_credito,84.37,3491.51,3,1,1,2,0
CLI-01403,71,40,mensal,debito_automatico,101.18,4431.2,2,1,1,1,0
CLI-01404,68,42,anual,debito_automatico,99.59,3854.68,4,1,1,3,0
CLI-01405,46,47,mensal,cartao_credito,34.4,1521.99,1,1,1,1,0
CLI-01406,31,37,mensal,boleto,86.92,3113.97,2,1,1,2,0
CLI-01407,57,22,anual,debito_automatico,108.66,2260.75,5,1,0,2,0
CLI-01408,58,57,mensal,cartao_credito,86.5,5054.2,1,0,1,1,0
CLI-01409,39,27,bienal,cartao_credito,81.15,1989.28,3,1,1,0,0
CLI-01410,28,41,mensal,cartao_credito,83.28,3194.2,3,1,1,2,0
CLI-01411,40,34,mensal,debito_automatico,102.02,3325.32,1,1,1,2,0
CLI-01412,18,32,mensal,cartao_credito,87.28,2895.38,3,1,1,4,0
CLI-01413,63,66,mensal,debito_automatico,39.73,2819.3,1,1,1,4,0
CLI-01414,54,12,mensal,cartao_credito,111.81,1421.82,4,1,0,1,0
CLI-01415,38,40,mensal,debito_automatico,95.25,3567.75,1,1,1,3,0
CLI-01416,43,10,mensal,boleto,119.08,1206.38,4,1,1,1,0
CLI-01417,63,48,mensal,debito_automatico,97.69,4248.36,5,0,1,1,0
CLI-01418,53,20,mensal,debito_automatico,110.0,2116.64,5,1,1,2,0
CLI-01419,71,39,anual,boleto,104.63,4330.29,3,1,1,2,0
CLI-01420,40,60,mensal,debito_automatico,97.28,5786.21,1,1,1,5,0
CLI-01421,74,66,anual,debito_automatico,112.04,6876.93,4,1,1,2,0
CLI-01422,18,65,anual,debito_automatico,125.51,8057.89,5,1,0,1,0
CLI-01423,71,51,mensal,boleto,95.36,4569.65,5,0,1,1,0
CLI-01424,72,36,bienal,cartao_credito,64.2,2261.83,5,1,1,3,0
CLI-01425,68,24,anual,cartao_credito,115.07,2754.96,3,1,1,3,0
CLI-01426,57,27,anual,debito_automatico,91.08,2385.17,5,1,1,2,0
CLI-01427,32,2,mensal,debito_automatico,82.57,179.57,2,1,1,1,0
CLI-01428,38,31,anual,boleto,110.16,3457.67,3,0,1,2,0
CLI-01429,64,57,anual,cartao_credito,78.53,4783.18,1,1,0,4,0
CLI-01430,26,66,mensal,cartao_credito,100.05,6947.63,2,1,1,2,0
CLI-01431,70,29,mensal,boleto,143.1,4283.66,3,1,0,3,0
CLI-01432,26,15,mensal,cartao_credito,105.03,1574.47,3,1,1,1,0
CLI-01433,27,12,anual,cartao_credito,87.43,944.7,4,1,1,2,0
CLI-01434,69,28,mensal,debito_automatico,57.06,1633.94,2,1,1,2,0
CLI-01435,74,24,anual,boleto,99.53,2319.9,2,1,0,4,0
CLI-01436,70,21,mensal,boleto,87.63,1699.55,2,1,1,0,0
CLI-01437,43,10,anual,boleto,82.42,815.07,5,1,1,3,0
CLI-01438,58,18,mensal,cartao_credito,133.58,2517.71,5,1,1,2,0
CLI-01439,52,14,mensal,debito_automatico,92.48,1414.27,1,1,1,3,1
CLI-01440,69,34,anual,cartao_credito,77.77,2577.6,1,1,1,2,0
CLI-01441,42,58,mensal,boleto,121.74,7121.25,1,1,1,3,0
CLI-01442,43,22,mensal,debito_automatico,130.46,3071.74,5,1,1,1,0
CLI-01443,28,70,mensal,cartao_credito,82.19,5562.29,4,1,1,3,0
CLI-01444,55,36,mensal,debito_automatico,101.45,3390.89,1,1,1,3,0
CLI-01445,19,45,bienal,debito_automatico,99.1,4264.96,3,1,1,0,0
CLI-01446,24,36,anual,debito_automatico,147.87,5748.25,5,1,1,2,0
CLI-01447,35,22,mensal,boleto,120.86,2477.79,4,1,1,1,0
CLI-01448,44,61,mensal,cartao_credito,103.69,6109.05,3,1,1,3,0
CLI-01449,51,56,mensal,cartao_credito,102.55,5702.19,3,1,1,1,0
CLI-01450,44,33,anual,cartao_credito,86.23,3043.14,5,1,1,3,0
CLI-01451,34,45,mensal,cartao_credito,75.76,3707.65,2,1,0,1,0
CLI-01452,60,36,mensal,cartao_credito,106.17,3765.41,4,1,1,3,0
CLI-01453,61,20,mensal,debito_automatico,82.57,1794.07,5,1,1,1,0
CLI-01454,68,18,anual,cartao_credito,95.34,1599.92,2,1,1,3,0
CLI-01455,71,38,mensal,boleto,95.13,3366.85,5,1,1,2,0
CLI-01456,41,67,anual,cartao_credito,102.14,7458.26,5,1,1,1,0
CLI-01457,42,23,mensal,cartao_credito,108.21,2493.65,3,1,0,3,0
CLI-01458,24,16,mensal,cartao_credito,98.88,1482.7,5,1,1,1,0
CLI-01459,69,59,mensal,boleto,95.39,5614.49,2,1,1,2,0
CLI-01460,23,69,mensal,debito_automatico,96.9,7064.82,3,1,1,2,0
CLI-01461,70,68,mensal,boleto,64.83,4696.68,2,1,1,1,0
CLI-01462,41,21,mensal,boleto,103.63,2334.65,2,1,1,2,0
CLI-01463,50,70,mensal,boleto,112.66,7995.93,3,1,0,1,0
CLI-01464,66,12,mensal,boleto,105.74,1362.0,2,0,1,5,0
CLI-01465,46,16,mensal,cartao_credito,116.15,1862.13,1,1,1,2,0
CLI-01466,60,14,bienal,boleto,101.78,1455.43,5,1,1,1,0
CLI-01467,39,61,mensal,boleto,55.01,3529.24,3,1,1,2,0
CLI-01468,43,71,anual,boleto,80.86,5655.44,3,1,1,4,0
CLI-01469,45,46,mensal,cartao_credito,97.19,4089.46,1,1,1,2,0
CLI-01470,67,32,mensal,debito_automatico,76.37,2370.61,1,1,1,1,0
CLI-01471,38,15,mensal,cartao_credito,49.9,767.05,1,1,1,3,0
CLI-01472,66,44,mensal,cartao_credito,44.33,1830.5,1,1,1,2,0
CLI-01473,24,17,mensal,debito_automatico,130.41,2061.07,4,0,0,0,0
CLI-01474,34,41,mensal,boleto,106.17,4172.83,3,1,1,0,0
CLI-01475,37,54,anual,debito_automatico,76.07,3723.38,2,1,1,1,0
CLI-01476,58,44,mensal,boleto,131.65,6074.61,3,1,1,3,0
CLI-01477,66,5,mensal,cartao_credito,146.98,699.44,3,1,1,1,0
CLI-01478,37,27,mensal,cartao_credito,114.7,2864.16,3,1,1,0,0
CLI-01479,71,43,anual,debito_automatico,93.11,4163.18,1,1,1,0,0
CLI-01480,39,31,anual,debito_automatico,88.57,2933.98,1,0,1,0,0
CLI-01481,45,17,mensal,boleto,119.11,1830.43,4,1,1,2,0
